Country Code,Country Name,Region,IncomeGroup,SpecialNotes,population_total,population_total_year,gdp_pc_ppp,gdp_pc_ppp_year,gdp_growth,gdp_growth_year,trade_gdp,trade_gdp_year,services_share,services_share_year,urban_share,urban_share_year,internet_users,internet_users_year,tertiary_enrollment,tertiary_enrollment_year,gov_effectiveness,gov_effectiveness_year,rule_of_law,rule_of_law_year,reg_quality,reg_quality_year,pol_stability,pol_stability_year,price_level_index,price_level_index_year,cohort_1519,cohort_1519_year,cohort_2024,cohort_2024_year,cohort_2529,cohort_2529_year,student_pool,student_pool_year,student_pool_2026,student_pool_2035,student_pool_2050,population_total_2026,population_total_2035,population_total_2050,student_pool_growth_2026_2035_pct,student_pool_growth_2026_2050_pct,student_share_2026_pct,student_share_2050_pct,is_unfriendly,has_existing_mgimo_branch,is_domestic_russia,is_non_sovereign_or_special,eligible,eligibility_reason,data_coverage_pct,demo_score,education_score,economy_score,operations_score,target_tuition_usd,price_level_multiplier,compact_capex_usd_mn,compact_opex_usd_mn,compact_breakeven_students,compact_capex_rub_mn,compact_opex_rub_mn,standard_capex_usd_mn,standard_opex_usd_mn,standard_breakeven_students,standard_capex_rub_mn,standard_opex_rub_mn,campus_capex_usd_mn,campus_opex_usd_mn,campus_breakeven_students,campus_capex_rub_mn,campus_opex_rub_mn,finance_score
CIV,Côte d'Ivoire,Sub-Saharan Africa,Lower middle income,,31934230.0,2024,6747.037967773879,2024.0,6.019534619400616,2024.0,51.26403794091189,2024.0,51.85812090743068,2024.0,53.9733113940142,2024,41.43219902,2024.0,12.3354902267456,2024.0,-2.516584217548373,2023.0,-3.228379964828494,2023.0,-0.812569655478,2023.0,-4.422517359256745,2023.0,35.56931824866844,2024.0,3401505.5008775783,2024,2779997.5023611067,2024,2313535.4999021813,2024,7222593.978194667,2024,7574924.875830854,9385586.33343632,11198819.931225648,33338195.602385223,40460148.925341256,47453204.16020614,23.903358611287405,47.84067320532084,22.721460291896832,23.59971287379765,False,False,False,False,True,,100.0,94.09344045449744,20.39942836191264,41.22349398990768,35.483666229164115,3000.0,0.3556931824866843,2.090247728476032,0.6167698868650132,206.0,153.3062932982547,45.23612387427278,4.85061932119008,1.119109091978695,373.0,355.76188324563674,82.0794895984486,14.068318189840213,2.80061932119008,934.0,1031.8211019883645,205.40750324563672,60.161872851411935
SRB,Serbia,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised.",6586476.0,2024,26900.853091322973,2024.0,3.9499262259293175,2024.0,111.72502838891629,2024.0,58.78323171706553,2024.0,62.3830029804177,2024,87.69071294,2024.0,70.582649230957,2024.0,0.0534402322955429,2023.0,-0.5215314105153083,2023.0,0.965409904718399,2023.0,-0.2737679481506347,2023.0,41.664026362905815,2024.0,329672.5708810408,2024,344681.8431249832,2024,365755.2505082972,2024,838944.2767347577,2024,814849.4283641899,714704.4534779184,642461.8371552235,6487219.048180174,6058750.6995921405,5730678.511253829,-12.289997562778254,-21.15576021879705,12.560843441732947,11.21092093883064,False,False,False,False,True,,100.0,47.13231970269735,78.76859784088299,65.68663185504622,50.56928669184366,4842.153556438135,0.4166402636290581,2.1999524745323047,0.6624801977217936,137.0,161.35243431110754,48.58868262962814,5.124881186330762,1.2166244218064932,251.0,375.8772357777688,89.23161494320671,14.799683163548698,3.074881186330762,635.0,1085.4620420740505,225.52285577776885,66.74241122888313
VEN,"Venezuela, RB",Latin America & Caribbean,,"National Accounts data for the period 1960–2014 are sourced from the Central Bank of Venezuela. Estimates for 2015–2024 are derived from the IMF World Economic Outlook (WEO), following methodological consultations with the IMF’s Latin America and the Caribbean (LAC) and Statistics Departments. Final estimates were reviewed by the World Bank Group's Prosperity Vertical.",28405543.0,2024,23134.759094596546,,5.299999999999841,2024.0,26.08116575964987,2024.0,38.636645244606136,2011.0,89.285859883201,2024,76.67890167,2024.0,78.2699203491211,2009.0,-11.194406747818,2023.0,-15.060735225677467,2023.0,-14.183732509613034,2023.0,-8.32319617271422,2023.0,62.50396544241904,2011.0,2733306.4999999995,2024,2307132.9999999995,2024,1836843.9999999988,2024,5867019.299999999,2024,5858386.8685923545,5819697.836494943,5788287.339314492,28261658.435249276,27623144.01431685,27112676.140774067,-0.6604041857465659,-1.1965670900581316,20.729097982747884,21.349007782413747,False,False,False,False,True,,93.33333333333331,76.12687326490922,86.47313384426292,48.1727777912314,2.0463743296500927,4164.256637027377,0.6250396544241904,2.575071377963543,0.8187797408181428,197.0,188.8650051168069,60.05225379866953,6.062678444908856,1.5500634470787047,372.0,444.6586627920172,113.68723343716168,17.300475853090283,4.012678444908857,964.0,1268.8791807787125,294.3042827920172,30.603368895725325
QAT,Qatar,Middle East & North Africa,High income,,2857822.0,2024,110889.79270169129,2024.0,2.359705869265966,2024.0,100.21364084561216,2022.0,46.06970587350455,2024.0,99.3219891728394,2024,98.08540344,2024.0,43.0178909301758,2024.0,8.38188827037814,2023.0,6.530195355415346,2023.0,6.839286208152769,2023.0,6.953667998313904,2023.0,60.84165961178818,2024.0,113330.02759285038,2024,149005.17777279345,2024,329320.6076852326,2024,410529.4788239985,2024,401295.70574988186,362247.3796494706,333299.1588909275,3006355.983685458,3776277.797036617,4557379.6595009,-9.730561663360817,-16.944249809973044,13.348243119829672,7.313394621316862,False,False,False,False,True,,100.0,40.11298305730209,76.52542527947263,62.633413891077495,90.26899718278078,14000.0,0.6084165961178818,2.5451498730121878,0.8063124470884113,58.0,186.67045422625665,59.1378575942736,5.987874682530468,1.523466553788611,109.0,439.1722855656416,111.73652153445036,17.10099915341458,3.937874682530469,281.0,1254.2488415083776,288.81790556564164,62.73892623194469
MNG,Mongolia,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",3524788.0,2024,16842.650587379678,2024.0,5.122045391226607,2024.0,138.44837914124938,2024.0,44.340718599568326,2024.0,70.9566040039062,2024,85.12349701,2024.0,69.044059753418,2024.0,-3.3007504045963296,2023.0,-1.2913649827241869,2023.0,-1.228742763400075,2023.0,4.148688495159153,2023.0,35.26104300222291,2024.0,275493.1640757983,2024,218349.25485478525,2024,237724.46341115335,2024,600818.4274656025,2024,600004.6480669972,596356.2592682597,593392.7572271497,3623230.8437996255,4101375.3829623046,4540807.357626127,-0.6080600892828469,-1.101973269898604,16.559934321981583,13.068001139281264,False,False,False,False,True,,100.0,49.74342767315416,79.3438510109653,61.80257701895644,45.88995520677048,3031.6771057283418,0.3526104300222291,2.0846987740400125,0.6144578225166718,203.0,152.89931300368104,45.066548751533766,4.836746935100031,1.1141766880355668,368.0,354.7444325092026,81.71772933660539,14.03132516026675,2.786746935100031,919.0,1029.1079000245404,204.39005250920263,61.00601692160188
KEN,Kenya,Sub-Saharan Africa,Lower middle income,Fiscal year end: June 30; reporting period for national accounts data: CY.,56432944.0,2024,5845.201177178245,2024.0,4.724739947101384,2024.0,40.18601399687559,2024.0,55.303535805589554,2024.0,31.8937831721599,2024,34.97622513,2024.0,10.4185962462804,2024.0,-2.125236392021176,2023.0,-2.283551514148709,2023.0,-2.735646098852156,2023.0,-6.564403414726256,2023.0,32.09501050867591,2024.0,6498132.442087834,2024,5572195.45104546,2024,4671292.459493896,2024,14172409.499905547,2024,14818884.70248112,18112931.25634745,21369282.11855317,58455919.00502275,68495103.6059803,78029108.35154018,22.22870762544509,44.20303921370898,25.3505290049547,27.386295409501976,False,False,False,False,True,,100.0,98.3408832305973,9.33444881118635,34.06127067605841,32.321175137175075,3000.0,0.3209501050867591,2.027710189156166,0.5907125788150693,197.0,148.7195650293942,43.32498709558092,4.694275472890416,1.063520168138815,355.0,344.2950625734855,78.00239780390596,13.65140126104111,2.644275472890416,881.0,1001.2429135292948,193.9406825734855,66.15117233608771
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,,7221868.0,2024,7048.989521112644,2024.0,9.040135561200117,2024.0,127.65057780285888,2024.0,52.1398197179977,2024.0,34.7219977865937,2024,92.0286026,2024.0,53.8761747562613,2025.0,-6.235095143318175,2023.0,-8.218857169151299,2023.0,-4.317042648792266,2023.0,-3.36853837966919,2023.0,30.205293262074,2024.0,613638.4208427792,2024,530263.4360427323,2024,546378.45251154,2024,1389772.1605157044,2024,1402717.7111506085,1462481.254196653,1513280.4695377515,7454936.0739269,8600399.446810441,9672266.083853152,4.2605538214115946,7.882039095125703,18.81595894640213,15.645562853817855,False,False,False,False,True,,100.0,62.37009499480744,62.42651671359919,56.31019772342864,18.953533810940364,3000.0,0.30205293262074,1.993695278717332,0.576539699465555,192.0,146.22478904413248,42.28549710172187,4.60923819679333,1.0332846921931842,344.0,338.0581226103312,75.78481915034001,13.424635191448882,2.5592381967933298,853.0,984.61107362755,187.7037426103313,69.61752462652669
IRQ,Iraq,Middle East & North Africa,Upper middle income,,46042015.0,2024,12725.043126039314,2024.0,-1.5452519831830358,2024.0,70.70874347489435,2024.0,45.76618170303999,2024.0,69.8861494108913,2024,81.47450256,2024.0,15.5580997467041,2005.0,-9.72724449634553,2023.0,-11.852167963981657,2023.0,-10.06829118728636,2023.0,-16.89168667793271,2023.0,41.9902966217353,2024.0,4779561.502048682,2024,4256617.501586615,2024,3843765.500994895,2024,10765873.479083002,2024,11187614.728944708,13299476.26383081,15332743.438936422,47896075.16083708,57207786.94154243,66213408.710903056,18.876781030207223,37.05104984771594,23.358103333887417,23.156553540207103,False,False,False,False,True,,100.0,95.3522515308812,46.12348856791665,25.81494720947341,0.0,3000.0,0.419902966217353,2.2058253391912355,0.6649272246630147,222.0,161.78317134750628,48.76815639479428,5.139563347978088,1.2218447459477648,407.0,376.9540783687657,89.61449230889448,14.838835594608238,3.089563347978088,1030.0,1088.333622316709,226.5996983687657,49.52956919819766
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,,10202830.0,2024,22072.14911571765,2024.0,4.07140205008956,2024.0,82.6898691594703,2024.0,42.3163443805061,2024.0,58.573795837717,2024,90.80000181,2025.0,41.3413783372226,2024.0,-0.2284955345094204,2023.0,-3.966102540493009,2023.0,-0.761666975915433,2023.0,-5.115277290344235,2023.0,29.032046270720592,2024.0,751389.1399640411,2024,633901.2731834339,2024,736221.47338958,2024,1716590.076172786,2024,1683501.6591374257,1542321.2040012588,1436179.1142900027,10304949.985334923,10777287.251346944,11179956.487980412,-8.386119156455308,-14.690959376549896,16.336825132904416,12.846017029082727,False,False,False,False,True,,100.0,57.44615843214251,62.003643053986735,50.34062662087327,37.64367747931372,3972.986840829176,0.2903204627072059,1.9725768328729705,0.5677403470304044,143.0,144.67588619950195,41.64012091645917,4.556442082182427,1.0145127403315295,255.0,334.185865498755,74.40801662177957,13.283845552486472,2.5064420821824265,631.0,974.2850546633468,183.831485498755,81.53206661492396
ECU,Ecuador,Latin America & Caribbean,Upper middle income,,18135478.0,2024,13935.539112540237,2024.0,-2.001254763410259,2024.0,57.2031395531255,2024.0,57.15664402450104,2024.0,63.2376932397602,2024,77.17273115,2024.0,67.8851161961618,2023.0,-3.459714949131014,2023.0,-6.7045355439186105,2023.0,-5.027406871318818,2023.0,-2.366979867219926,2023.0,43.4001889105821,2024.0,1577530.0444846745,2024,1556936.543760959,2024,1544896.5431825598,2024,3829670.0326777855,2024,3856019.879839804,3976855.851466113,4078512.62635076,18479721.905291453,20111494.37571068,21556162.11692456,3.1336968011516086,5.770010358976663,20.866222444265663,18.92040245489045,False,False,False,False,True,,100.0,73.43907548457871,72.50765723196318,30.137826274433223,25.80304686554885,3000.0,0.434001889105821,2.231203400390478,0.6755014168293658,225.0,163.64448971687904,49.54370571536627,5.203008500976194,1.2444030225693137,415.0,381.6073742921976,91.2689975261147,15.008022669269852,3.1530085009761946,1051.0,1100.7424114458602,231.2529942921976,47.23194720281417
TZA,Tanzania,Sub-Saharan Africa,Lower middle income,,68560157.0,2024,3713.26293945313,2024.0,5.526313830594503,2024.0,41.513120720824354,2024.0,29.563074223197432,2024.0,36.1684458862992,2024,31.16209984,2024.0,4.01880979537964,2024.0,-3.185566484928128,2023.0,-2.614488035440442,2023.0,-4.118762910366055,2023.0,-0.3692612051963806,2023.0,28.11594803379892,2024.0,7472678.998607362,2024,6375319.999096338,2024,5390953.499248756,2024,16273928.07236564,2024,17156018.695715252,21755799.356348667,26464786.158671107,72137728.09939168,90692300.34751172,109532143.75715174,26.811469153867385,54.25948542059316,23.78231079315059,24.16166181988301,False,False,False,False,True,,100.0,100.0,6.344121023194735,25.040458832334355,35.21979359128025,3000.0,0.2811594803379892,1.9560870646083808,0.5608696102534919,187.0,143.4664672318112,41.13619634658801,4.515217661520952,0.9998551685407828,333.0,331.16231807952806,73.33297753938776,13.173913764055872,2.465217661520952,822.0,966.2222615454082,180.80793807952804,73.40016202523844
BGD,Bangladesh,South Asia,Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",173562364.0,2024,8486.784956605168,2024.0,4.223259112501609,2024.0,26.77807580404776,2024.0,51.41665550465746,2024.0,32.6783196323307,2024,53.42171316,2024.0,23.7295608009814,2024.0,-4.881338775157929,2023.0,-3.5186006426811245,2023.0,-6.399070858955383,2023.0,-6.360597014427186,2023.0,26.883777251779083,2024.0,17076594.49999997,2024,16086765.499999994,2024,15117536.000000004,2024,39966251.199999966,2024,40369237.09038298,42233553.05523561,43823387.8829505,176504496.61101043,190373612.4346589,202548246.4327183,4.6181600129787,8.556393535092077,22.87150631598398,21.63602433235954,False,False,False,False,True,,100.0,88.2581785440736,26.02818678538656,35.155346902889065,21.22164810653211,3000.0,0.2688377725177908,1.933907990532024,0.551628329388343,184.0,141.83977409438452,40.45840753932688,4.459769976330058,0.9801404360284652,327.0,327.0955852359612,71.88702808389735,13.026053270213492,2.4097699763300584,803.0,955.3776406292302,176.74120523596125,74.03354571480067
ARM,Armenia,Europe & Central Asia,Upper middle income,,3033500.0,2024,20078.784898484384,2024.0,5.900000000462285,2024.0,150.06472658874205,2024.0,61.98936974538848,2024.0,65.8113671449901,2024,81.33930206,2024.0,52.7748065090859,2024.0,-1.2889097779989271,2023.0,-0.854125857353209,2023.0,0.333445131778717,2023.0,-5.804947614669799,2023.0,37.48914151063605,2024.0,193106.3024848834,2024,184710.68601689333,2024,198695.2181535583,2024,467229.83667087794,2024,459083.6630131549,424148.125579501,397671.7586531452,3044576.4069798463,3094922.869490197,3136701.0372070693,-7.60984113535158,-13.377061591984797,15.078736797693177,12.678025541357735,False,False,False,False,True,,100.0,42.798845554730434,66.4713316362095,77.8099769999222,40.71803860377561,3614.181281727189,0.3748914151063605,2.124804547191449,0.6311685613297704,175.0,155.84081478739077,46.29217449474614,4.937011367978623,1.1498262641701769,318.0,362.0981869684769,84.33239758879178,14.298696981276327,2.8870113679786225,799.0,1048.7179119159384,211.7438069684769,63.41113708164794
KHM,Cambodia,East Asia & Pacific,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1963-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",17638801.0,2024,7008.889345517265,2024.0,5.97510939607335,2024.0,143.44700970301105,2024.0,35.59472224389468,2024.0,40.8727033252729,2024,68.47530365,2024.0,21.4437426836662,2024.0,-2.1411200165748614,2023.0,-5.733892083168032,2023.0,-4.792328894138337,2023.0,0.3114567436277863,2023.0,32.985081155752646,2024.0,1631121.044509287,2024,1400409.53893853,2024,1319250.5374712078,2024,3625193.325309861,2024,3646600.621301555,3744508.634000232,3826536.2852984937,18055807.74944706,20057753.87901613,21865043.610337645,2.6849118635791536,4.934339750447236,20.19627519246946,17.500702735801237,False,False,False,False,True,,100.0,72.53338806477687,34.35292982289488,53.44297387477161,32.67884135105527,3000.0,0.3298508115575264,2.0437314608035475,0.5973881086681447,199.0,149.89462276859106,43.81459448691294,4.734328652008869,1.0777612984920424,359.0,347.23270692147764,79.04689357208096,13.75820973869032,2.684328652008869,895.0,1009.0766317906072,196.87832692147768,64.65685983164863
TUN,Tunisia,Middle East & North Africa,Lower middle income,,12277109.0,2024,12774.915856802114,2024.0,1.6144456497698627,2024.0,106.29854920424688,2024.0,62.60742636169368,2024.0,70.3585355691955,2024,76.5,2024.0,38.1219482421875,2023.0,-2.103605598211285,2023.0,-0.972882330417634,2023.0,-4.3339284658432,2023.0,-4.416657745838163,2023.0,28.79371642804819,2024.0,883494.0000000002,2024,799646.9999999995,2024,841761.4999999995,2024,2061933.675,2024,2035770.364564828,1922083.372601629,1834132.4635286413,12440515.778913938,13203182.391641865,13862485.662332252,-5.584470328386026,-9.904746848954604,16.364035066900993,13.230906117453568,False,False,False,False,True,,100.0,61.15463909112326,57.07494137559315,47.67502880942081,34.33662301408367,3000.0,0.2879371642804819,1.9682868957048676,0.5659528732103614,189.0,144.3612467638195,41.509021151591455,4.545717239262169,1.010699462848771,337.0,333.3992669095488,74.12833712339513,13.255245971365785,2.4957172392621683,832.0,972.1874584254632,183.04488690954875,72.12742428342592
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 2011-2024. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",24672760.0,2024,4454.853732714638,2022.0,0.7327813018613654,2022.0,35.60946807999561,2022.0,44.93905348548575,2022.0,72.0761345758254,2024,33.77000046,2018.0,43.7606582641602,2016.0,-12.51713478565214,2023.0,-14.246260643005373,2023.0,-12.670790672302282,2023.0,-19.25424742698667,2023.0,18.22280723380996,2023.0,2923411.0581354657,2024,2874674.057613823,2024,2339527.5467069955,2024,6850872.511767436,2024,7445571.063742047,10828856.182047512,14774531.833933804,25885178.060064346,32121924.587703235,38376655.84236588,45.44023674397744,98.43383009104365,28.76383947008297,38.49874750583002,False,False,False,False,True,,100.0,95.3346961599274,40.762020348388354,9.951265338837969,0.0,3000.0,0.25,1.9,0.5375,179.0,139.35284,39.422185,4.375,0.95,317.0,320.87825,69.67642,12.8,2.325,775.0,938.79808,170.52387,75.11538786306906
PAK,Pakistan,Middle East & North Africa,Lower middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",251269164.0,2024,5500.323948242852,2024.0,3.048982873354646,2024.0,27.578468352069503,2024.0,50.73193893423793,2024.0,39.1734368360905,2024,57.253,2024.0,10.8564126844434,2024.0,-4.044532656669617,2023.0,-6.019198596477508,2023.0,-6.307057321071626,2023.0,-13.52911555767058,2023.0,23.65235888339882,2024.0,26514612.500016887,2024,23422309.00001228,2024,20279379.000011805,2024,59062642.05003448,2024,60698989.23416279,68642028.4713762,75935187.15538725,258694270.9037066,294917866.1865391,328433689.0414383,13.085949761981986,25.101238280009408,23.4636001107101,23.120401374478536,False,False,False,False,True,,100.0,92.93791153077233,22.36394637116519,24.536245042575253,15.161389663026082,3000.0,0.25,1.9,0.5375,179.0,139.35284,39.422185,4.375,0.95,317.0,320.87825,69.67642,12.8,2.325,775.0,938.79808,170.52387,75.11538786306906
GTM,Guatemala,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1985-2003. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",18406359.0,2024,12640.887502314612,2024.0,3.651863828948194,2024.0,47.344196760267046,2024.0,61.83986165460102,2024.0,55.9547027274763,2024,60.22140121,2024.0,27.2948879201171,2023.0,-6.280170857906343,2023.0,-7.52693963050841,2023.0,-2.032484561204909,2023.0,-1.710554525256157,2023.0,42.80166328101531,2024.0,1891680.499999996,2024,1852203.5000000023,2024,1715112.0000000002,2024,4515684.399999999,2024,4604435.349385929,5025901.465023717,5400093.653317491,18907187.4904436,21334998.774326462,23559580.42095226,9.153481016819942,17.28025791561336,24.352830645558377,22.921009444272705,False,False,False,False,True,,100.0,79.03783708806043,38.59000713163368,44.49754302063381,24.823918980260444,3000.0,0.428016632810153,2.220429939058276,0.6710124746076147,224.0,162.85432527831455,49.21447053263105,5.176074847645689,1.234826612496245,412.0,379.6319631957863,90.5666291362796,14.936199593721838,3.1260748476456888,1042.0,1095.474648522097,229.27758319578632,48.17015947795599
PRY,Paraguay,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1982-1988. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors. Kindly note that GDP per capita and GNI per capita reported are calculated from the UN WPP data which likely creates discrepancy with the official per capita figures, calculated from the latest population census results.",6929153.0,2024,16296.283618926347,2024.0,4.249960104640721,2024.0,76.83115654306243,2024.0,48.745130179115584,2024.0,69.8622585886961,2024,81.57806793,2024.0,37.6179261040957,2010.0,-3.2344575822353336,2023.0,-4.075222194194795,2023.0,-0.5525754392147065,2023.0,0.5742914006114005,2023.0,34.63726828597917,2024.0,586928.0000000003,2024,579073.0000000002,2024,597785.0000000002,2024,1435004.2500000005,2024,1429689.421772058,1406015.2407915697,1386977.7447129935,7079920.303265098,7800013.425662388,8444994.479741434,-1.6558967717019923,-2.987479406969717,20.193580725940063,16.423666682556075,False,False,False,False,True,,100.0,59.22087709708053,59.01898343152972,49.08730616835443,39.17604231573943,3000.0,0.3463726828597916,2.073470829147625,0.6097795121448437,203.0,152.07581510467176,44.72342462694656,4.808677072869062,1.1041962925756668,368.0,352.68568776167933,80.98573120415267,13.9564721943175,2.7586770728690624,920.0,1023.617914031145,202.3313077616793,61.76524748946159
BRN,Brunei Darussalam,East Asia & Pacific,High income,,462721.0,2024,79071.7333801445,2024.0,4.052517093067266,2024.0,132.5874396422447,2024.0,38.95329126072233,2024.0,74.8983133873697,2024,96.29828801,2024.0,36.4182725443167,2023.0,9.8125092983246,2023.0,6.207976698875427,2023.0,6.83824145793915,2023.0,9.562004566192613,2023.0,36.8866370863808,2024.0,31882.96630066656,2024,36035.46155312636,2024,40091.95456975314,2024,85959.80741018183,2024,84462.39736018456,78040.36120881274,73173.01400803599,470882.9172050389,509430.2148088169,543365.7887536212,-7.603426319981721,-13.366164950310033,17.93702728939871,13.466621477196991,False,False,False,False,True,,100.0,23.179271108188797,66.65252619691115,73.18406044147385,91.53517948271224,14000.0,0.368866370863808,2.1139594675548548,0.6266497781478559,45.0,155.04539760455623,45.96075066856508,4.909898668887136,1.140186193382093,81.0,360.1096440113905,83.62536009293886,14.226396450365698,2.859898668887136,204.0,1043.4151306970416,209.75526401139052,89.1263221668917
LBY,Libya,Middle East & North Africa,Upper middle income,,7381023.0,2024,12583.83387268161,2024.0,1.8999505202544211,2024.0,128.81617584293642,2024.0,28.339991463935128,2024.0,87.8854066107749,2024,81.95449829,2024.0,58.543701171875,2003.0,-11.451223373413107,2023.0,-12.388432741165182,2023.0,-13.6214282512665,2023.0,-15.1761083602905,2023.0,45.92597811336495,2024.0,677171.0012360364,2024,605957.0006786666,2024,548329.5003308896,2024,1529876.2770636033,2024,1563823.4559120503,1726152.1728920368,1871810.890353604,7541929.556940545,8310536.867517548,8999091.524682075,10.38024569629654,19.694514318557133,20.7350578403762,20.7999983689435,False,False,False,False,True,,100.0,67.26002414508476,77.02677185005493,42.75838142012123,0.0,3000.0,0.4592597811336494,2.276667606040569,0.6944448358502371,231.0,166.97899823039708,50.933084262665446,5.316669015101422,1.2848156498138392,428.0,389.9436455759927,94.23300509368627,15.311117373603794,3.2666690151014226,1089.0,1122.9724682026472,239.58926557599267,43.297091260031145
RWA,Rwanda,Sub-Saharan Africa,Low income,,14256567.0,2024,3264.6445147439244,2024.0,8.890655295731136,2024.0,69.95441356805613,2024.0,47.550146937663165,2024.0,29.8849714294083,2024,31.70330048,2024.0,9.41173924647801,2024.0,2.7185385227203347,2023.0,1.4360531866550448,2023.0,0.8730221614241609,2023.0,0.7566403150558489,2023.0,26.93861942326729,2024.0,1592959.554678162,2024,1358984.0473687106,2024,1088140.0378914005,2024,3441606.6190980026,2024,3595444.691720412,4377375.885086074,5147469.444942419,14815188.951227956,17612550.605067935,20305912.71949052,21.74782983496568,43.16641990894781,24.2686387838638,25.34960883586212,False,False,False,False,True,,100.0,84.04502955348471,6.683174208595134,33.56426722859946,58.70565587492027,3000.0,0.2693861942326729,1.9348951496188111,0.5520396456745047,184.0,141.91217589558224,40.4885749564926,4.4622378740470285,0.9810179107722768,327.0,327.27658973895564,71.95138524051755,13.032634330792074,2.412237874047028,804.0,955.8603193038816,176.9222097389556,74.03354571480067
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,,29123744.0,2024,4916.9335401949365,2024.0,3.524723080522449,2024.0,34.40317859154232,2024.0,50.71914395875753,2024.0,55.4031748609078,2024,46.25880051,2024.0,16.6614294830602,2024.0,-6.343838036060335,2023.0,-7.26738512516023,2023.0,-6.394311070442198,2023.0,-9.803054809570328,2023.0,32.743116312708175,2024.0,3144387.054267316,2024,2633140.545348409,2024,2251622.0386664146,2024,6790757.517015612,2024,7119656.113637435,8808310.012363473,10496961.483707434,30505574.87461383,37581425.81470199,44628847.39210262,23.71819469611016,47.43635529812875,23.338868855614585,23.520574913088485,False,False,False,False,True,,100.0,93.25304145951944,25.6418014800238,24.89238731890501,9.873607488435391,3000.0,0.3274311631270817,2.0393760936287477,0.5955733723453113,199.0,149.5751844606694,43.681495191945565,4.723440234071868,1.0738898610033307,358.0,346.4341111516734,78.76294840948388,13.72917395752498,2.673440234071868,891.0,1006.9470430711292,196.07973115167343,65.0533841200257
